arquivo,cod_estacao,nome_estacao,tipo_estacao,latitude,longitude,altitude_m,periodicidade_fonte,ano,variavel,coluna_detectada,n_registros,n_validos,n_ausentes,pct_validos,n_datas_com_registro,n_datas_com_valor,n_meses_com_valor,inicio_local,fim_local,minimo,p01,mediana,p99,maximo
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2018,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,8760,0,100,365,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,13.1,16.6,22.6,33.3,35.9
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2018,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,8760,0,100,365,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,18,25,74,92,94
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2018,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,8760,0,100,365,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,0,0.1,3.4,6.5,10
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2019,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,1,25,133,330,360
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2019,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,930.1,932.9,937.8,943.3,944.7
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2019,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,13.5,16.759,23,33.6,36.6
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2019,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,13,23,74,93,95
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2019,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,0,0,3.4,6.4,13.4
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2020,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8784,7312,1472,83.2422586520947,366,337,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,1,26,139,334,360
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2020,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8784,7312,1472,83.2422586520947,366,337,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,931.1,933.6,938.1,942.6,944.7
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2020,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8784,7312,1472,83.2422586520947,366,337,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,13.4,16,22.6,33.5,35.9
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2020,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8784,7312,1472,83.2422586520947,366,337,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,14,26,79,95,97
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2020,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8784,7312,1472,83.2422586520947,366,337,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,0,0,2.9,6.2,8.6
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2021,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,848,7912,9.68036529680365,365,238,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,20,46.41,145,323.77,360
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2021,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,851,7909,9.71461187214612,365,240,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,930.9,933.1,938.4,943.2,945.4
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2021,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,851,7909,9.71461187214612,365,240,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,19.7,20.35,26.7,34.8,35.7
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2021,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,851,7909,9.71461187214612,365,240,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,16,25,55,83,91
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2021,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,848,7912,9.68036529680365,365,238,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0,0,2.8,6.1,8.3
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2022,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,3765,4995,42.9794520547945,365,313,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,1,29.28,118,308.520000000001,360
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2022,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,3766,4994,42.9908675799087,365,313,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,928.5,932.3,937.3,942.4,943.6
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2022,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,3766,4994,42.9908675799087,365,313,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,13.5,16.165,23.45,32.8,34.1
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2022,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,3766,4994,42.9908675799087,365,313,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,23,30,71,92,94
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2022,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,3765,4995,42.9794520547945,365,313,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,0,0,2.8,6.2,8
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2023,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,8126,634,92.7625570776256,365,347,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,1,51,117,294.75,360
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2023,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,8127,633,92.7739726027397,365,347,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,931,932.8,937.8,943.3,945.3
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2023,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,8127,633,92.7739726027397,365,347,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,14.3,17.4,22.6,33.9,37.2
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2023,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,8127,633,92.7739726027397,365,347,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,14,27,78,92,93
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2023,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,8126,634,92.7625570776256,365,347,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0,0.2,3.1,6.1,8.9
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2024,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8784,8150,634,92.7823315118397,366,351,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,1,38,129,312.51,360
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2024,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8784,8253,531,93.9549180327869,366,351,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,931.3,933.3,937.9,943.3,944.5
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2024,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8784,8253,531,93.9549180327869,366,351,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,12.7,16.2,22.7,33.8,36.6
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2024,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8784,8253,531,93.9549180327869,366,351,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,14,28,79,93,96
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2024,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8784,8148,636,92.7595628415301,366,351,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0,0.3,3,5.8,8.8
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2025,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8757,8742,15,99.828708461802,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,1,31,135,306.59,359
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2025,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8757,8743,14,99.8401278976819,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,931.1,932.7,938,943.2,944.9
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2025,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8757,8743,14,99.8401278976819,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,13.4,16.8,22.4,34,35.8
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2025,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8757,8743,14,99.8401278976819,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,16,26,78,93,95
dados_A309_H_2017-01-01_2025-12-31.csv,A309,ARCO VERDE,AUTOMATICA,-8.4336111,-37.05555555,683.95,Horaria,2025,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8757,8742,15,99.828708461802,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,0.2,0.6,3.2,5.8,7.8
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2017,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,8264,496,94.337899543379,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,5,36,121,192.37,335
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2017,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,8264,496,94.337899543379,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,916.8,918.5,923.1,927.8,929.4
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2017,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,8264,496,94.337899543379,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,13.8,16.3,20.3,30.6,32.7
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2017,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,8264,496,94.337899543379,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,21,34,89,98,98
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2017,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,8264,496,94.337899543379,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,0,0,0,3.6,7.6
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2018,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,7175,1585,81.9063926940639,365,355,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,3,31,117,189,357
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2018,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,7175,1585,81.9063926940639,365,355,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,915.9,918.1,923.3,927.9,929.6
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2018,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,7175,1585,81.9063926940639,365,355,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,15.3,16,20.2,30.3,33.1
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2018,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,7175,1585,81.9063926940639,365,355,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,23,35.74,88,97,98
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2018,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,7175,1585,81.9063926940639,365,355,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,0,0,2.4,5.8,8
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2019,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,2,22,111,191,360
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2019,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,916.2,918.5,922.9,928.1,929.6
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2019,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,14.6,16.5,20.8,30.5,34.4
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2019,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,7684,1076,87.716894977169,365,362,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,16,35,88,100,100
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2019,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,0,0,2.6,5.7,7.4
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2020,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8784,8784,0,100,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,1,22,112,262.17,359
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2020,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8784,8784,0,100,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,916.3,918.6,922.9,927.2,929.3
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2020,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8784,8784,0,100,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,14.1,16.1,20.8,30.4,32.9
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2020,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8784,6493,2291,73.9184881602915,366,318,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,23,38,89,100,100
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2020,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8784,8784,0,100,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,0,0,2.4,5.61700000000001,9.2
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2021,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,5558,3202,63.4474885844749,365,233,8,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,6,33,121,207,360
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2021,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,5565,3195,63.527397260274,365,233,8,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,916.7,918.3,922.7,928.4,930.2
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2021,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,5565,3195,63.527397260274,365,233,8,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,15.1,16.2,20.1,29.7,32.4
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2021,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,4812,3948,54.9315068493151,365,226,8,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,22,40,90,100,100
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2021,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,5558,3202,63.4474885844749,365,233,8,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0,0,2.3,5.3,7.5
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2022,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,4955,3805,56.5639269406393,365,214,8,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,1,26,118,225,358
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2022,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,4955,3805,56.5639269406393,365,214,8,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,914.2,917.9,923.3,927.3,928.6
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2022,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,4955,3805,56.5639269406393,365,214,8,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,14.9,16,19.5,28.2,29.7
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2022,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,4187,4573,47.796803652968,365,210,8,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,36,46,90,100,100
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2022,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,4955,3805,56.5639269406393,365,214,8,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,0,0,2.1,4.7,5.9
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2023,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,8733,27,99.6917808219178,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,2,24,108,195,359
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2023,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,8733,27,99.6917808219178,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,916.5,918.4,922.8,928,929.7
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2023,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,8733,27,99.6917808219178,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,15.7,16.8,20.6,30,32.5
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2023,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,5560,3200,63.4703196347032,365,345,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,23,40,82,100,100
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2023,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,8733,27,99.6917808219178,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0,0,2.4,5.8,8.6
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2024,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8784,8784,0,100,366,366,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,1,17,107,234.34,360
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2024,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8784,8784,0,100,366,366,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,917.1,918.9,922.9,928,929.2
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2024,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8784,8784,0,100,366,366,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,14.6,16.4,21.3,30.9,33.7
dados_A322_H_2017-01-01_2025-12-31.csv,A322,GARANHUNS,AUTOMATICA,-8.91083333,-36.49333333,827.78,Horaria,2024,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8784,5017,3767,57.1152094717669,366,305,11,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,21,36,80,100,100
